instructor_user_id,charge_amount,charge_application_fee,event_complete_timestamp,credit_amount,credit_application_fee,product_kind,created_at
2183,0,0,NULL,0,0,1,1621500326
2183,20,2.4,NULL,0,0,4,1621500423
4528,0,0,NULL,0,0,1,1621500426
2183,0,0,NULL,0,0,1,1621500438
2183,0,0,NULL,0,0,8,1621500452
2183,162.97,0,NULL,0,0,4,1621500545
2183,1180,141.6,NULL,0,0,4,1621500642
2183,248.13,0,NULL,0,0,4,1621500711
2183,0,0,NULL,0,0,6,1621500715
2183,248.13,0,NULL,0,0,4,1621500775
2183,952.55,114.31,NULL,0,0,6,1621500781
2183,162.97,0,NULL,0,0,4,1621500829
2183,1180,141.6,NULL,0,0,4,1621500946
2183,248.13,0,NULL,0,0,4,1621501061
2183,20,2.4,NULL,0,0,4,1621501126
2183,0,0,NULL,0,0,1,1621501137
2183,0,0,NULL,0,0,8,1621501147
2183,20,2.4,NULL,0,0,4,1621501200
2183,0,0,NULL,0,0,8,1621501208
2183,80,0,NULL,0,0,4,1621501283
2183,0,0,NULL,0,0,1,1621501303
2183,248.13,0,NULL,0,0,4,1621501459
2183,1084.29,130.12,NULL,0,0,4,1621501528
2183,248.13,0,NULL,0,0,4,1621501590
4528,0,0,1621502556,11,1.32,1,1621501978
2183,1084.29,130.12,NULL,0,0,4,1621502116
2183,248.13,0,NULL,0,0,4,1621502217
4528,0,0,NULL,0,0,1,1621502384
2183,248.13,0,NULL,0,0,4,1621502432
4608,0,0,NULL,0,0,1,1621502749
4608,0,0,NULL,0,0,1,1621502756
4608,0,0,NULL,0,0,1,1621502763
2183,1084.29,130.12,NULL,0,0,4,1621504279
2183,1084.29,130.12,NULL,0,0,4,1621504471
2183,248.13,0,NULL,0,0,4,1621504561
2183,248.13,0,NULL,0,0,4,1621505054
2183,248.13,0,NULL,0,0,4,1621505546
2183,30,3.6,NULL,0,0,4,1621505795
2183,0,0,NULL,0,0,1,1621505806
2150,0,0,NULL,0,0,1,1621505870
2183,0,0,NULL,0,0,1,1621505876
0,10,0,NULL,0,0,7,1621505881
2183,32.9,0,NULL,0,0,4,1621505936
2150,0,0,NULL,0,0,1,1621505938
2181,30,0,NULL,0,0,1,1621506055
2183,0,0,NULL,0,0,4,1621506067
2183,0,0,NULL,0,0,1,1621506080
2183,20,2.4,NULL,0,0,4,1621506168
2183,0,0,NULL,0,0,1,1621506178
2183,0,0,NULL,0,0,8,1621506187
2183,221.81,0,NULL,0,0,4,1621506262
2183,1084.29,130.12,NULL,0,0,4,1621506343
2183,331.74,0,NULL,0,0,4,1621506419
2183,0,0,NULL,0,0,6,1621506423
2183,331.74,0,NULL,0,0,4,1621506514
2183,780.19,93.62,NULL,0,0,6,1621506522
2183,1084.29,130.12,NULL,0,0,4,1621506610
2183,331.74,0,NULL,0,0,4,1621506708
2183,20,2.4,NULL,0,0,4,1621506825
2183,0,0,NULL,0,0,1,1621506835
2183,0,0,NULL,0,0,8,1621506845
2183,20,2.4,NULL,0,0,4,1621506903
2183,0,0,NULL,0,0,8,1621506912
2183,80,0,NULL,0,0,4,1621506975
2183,0,0,NULL,0,0,1,1621506998
2183,221.81,0,NULL,0,0,4,1621507132
4599,0,0,NULL,0,0,1,1621507210
4599,0,0,NULL,0,0,1,1621507221
2183,237.29,0,NULL,0,0,4,1621507264
2183,0,0,NULL,0,0,6,1621507268
4599,0,0,NULL,0,0,1,1621507328
4599,0,0,NULL,0,0,1,1621507345
4599,0,0,NULL,10,0,1,1621507675
4599,0,0,NULL,0,0,1,1621507681
1866,11,0,NULL,0,0,4,1621507711
4598,0,0,NULL,10,0,1,1621507754
4598,0,0,NULL,0,0,1,1621507760
2183,30.97,0,NULL,0,0,4,1621507831
2183,0,0,NULL,0,0,1,1621507845
2150,0,0,NULL,0,0,1,1621507895
2183,0,0,NULL,0,0,1,1621507963
2150,0,0,NULL,0,0,1,1621507976
2183,0,0,NULL,0,0,4,1621508124
2183,0,0,NULL,0,0,1,1621508140
2181,30,0,NULL,0,0,1,1621508196
2183,20,2.4,NULL,0,0,4,1621508251
2183,0,0,NULL,0,0,1,1621508279
2183,0,0,NULL,0,0,8,1621508293
2183,214.07,0,NULL,0,0,4,1621508378
4528,0,0,NULL,0,0,1,1621508390
2183,237.29,0,NULL,0,0,4,1621508509
2183,0,0,NULL,0,0,6,1621508513
2183,237.29,0,NULL,0,0,4,1621508575
2183,0,0,NULL,0,0,6,1621508581
2183,214.07,0,NULL,0,0,4,1621508640
2183,42.86,5.14,NULL,0,0,4,1621508757
4528,0,0,NULL,0,0,1,1621508835
2183,237.29,0,NULL,0,0,4,1621508864
2183,20,0,NULL,0,0,4,1621508982
2183,0,0,NULL,0,0,1,1621508996
4528,11,1.32,NULL,0,0,4,1621509004
4528,0,0,NULL,0,0,8,1621509021
2183,80,0,NULL,0,0,4,1621509063
4528,0,0,NULL,0,0,8,1621509063
2183,0,0,NULL,0,0,1,1621509090
2183,32.9,0,NULL,0,0,4,1621509236
2183,0,0,NULL,0,0,4,1621509352
2183,0,0,NULL,0,0,1,1621509363
2183,1148.57,137.83,NULL,0,0,4,1621509420
2183,20,0,NULL,0,0,4,1621509514
2183,0,0,NULL,0,0,1,1621509525
2183,20,2.4,NULL,0,0,4,1621509772
2183,0,0,NULL,0,0,1,1621509782
2183,0,0,NULL,0,0,8,1621509792
2183,20,2.4,NULL,0,0,4,1621509840
2183,0,0,NULL,0,0,8,1621509845
4599,0,0,1621510566,10,1.2,1,1621509882
4599,0,0,1621510566,0,0,1,1621509889
1866,0,0,NULL,11,0,4,1621510317
1012,3,0.36,NULL,30,3.6,4,1621510594
1866,99.39,0,NULL,0.61,0,1,1621510634
4598,0,0,1621511563,0,0,1,1621511091
4598,0,0,1621511563,0,0,1,1621511100
4599,0,0,1621512979,0,0,1,1621512392
4599,0,0,1621512979,0,0,1,1621512398
0,5,0,NULL,0,0,7,1621513362
4920,0,0,1621514314,0,0,1,1621513712
4920,0,0,1621514314,0,0,1,1621513721
4608,0,0,NULL,0,0,1,1621515691
4608,0,0,NULL,0,0,1,1621515955
4608,0,0,NULL,0,0,1,1621515964
4631,0,0,NULL,0,0,1,1621516170
4618,0,0,1621517089,0,0,1,1621516748
4618,500,60,1621517092,0,0,3,1621517092
4618,500,60,1621517150,0,0,2,1621517150
4530,5.81,0,NULL,0,0,4,1621517632
4598,0,0,1621518724,10,1.2,1,1621518010
4598,0,0,1621518724,0,0,1,1621518011
4599,0,0,1621519776,10,1.2,1,1621518974
2953,0,0,1621519160,0,0,1,1621518974
4599,10,1.2,1621519776,0,0,1,1621519047
4599,0,0,1621521508,10,1.2,1,1621520559
4599,0,0,1621521508,0,0,1,1621520563
4598,0,0,NULL,12,1.44,4,1621521650
4598,0,0,1621522170,0,0,1,1621521704
4598,0,0,1621522170,0,0,1,1621521712
4694,0,0,NULL,0,0,1,1621522198
4599,2,0.24,NULL,8,0.96,4,1621522432
4599,0,0,NULL,0,0,8,1621522456
4599,0,0,NULL,0,0,8,1621522599
1539,11.61,0,NULL,0,0,4,1621523330
1866,11,0,NULL,0,0,4,1621528415
1866,55,6.6,1621529085,0,0,2,1621529085
2183,28.39,0,NULL,0,0,4,1621578343
2183,0,0,NULL,0,0,1,1621578357
2150,0,0,NULL,0,0,1,1621578406
2183,0,0,NULL,0,0,1,1621578424
0,10,0,NULL,0,0,7,1621578437
2183,30.16,0,NULL,0,0,4,1621578479
2181,30,0,NULL,0,0,1,1621578579
2183,20,2.4,NULL,0,0,4,1621578597
2183,0,0,NULL,0,0,1,1621578612
2183,0,0,NULL,0,0,8,1621578626
2183,210.42,0,NULL,0,0,4,1621578698
2183,1033.72,124.05,NULL,0,0,4,1621578791
2183,4.26,0,NULL,0,0,4,1621578865
4611,1000,120,1621578867,0,0,2,1621578867
2183,206.55,0,NULL,0,0,6,1621578872
4598,2,0.24,NULL,10,1.2,4,1621578902
2183,4.26,0,NULL,0,0,4,1621578924
2183,1029.85,123.58,NULL,0,0,6,1621578931
4598,0,0,NULL,0,0,8,1621578981
2183,210.42,0,NULL,0,0,4,1621578985
2183,1033.72,124.05,NULL,0,0,4,1621579047
2183,4.26,0,NULL,0,0,4,1621579103
2183,20,2.4,NULL,0,0,4,1621579201
2183,0,0,NULL,0,0,1,1621579218
2183,0,0,NULL,0,0,8,1621579235
2183,20,2.4,NULL,0,0,4,1621579291
2183,0,0,NULL,0,0,8,1621579297
2183,80,0,NULL,0,0,4,1621579364
2183,0,0,NULL,0,0,1,1621579376
2150,0,0,NULL,0,0,1,1621579603
2183,28.39,0,NULL,0,0,4,1621579625
2183,0,0,NULL,0,0,1,1621579631
1023,15.43,1.85,NULL,0,0,4,1621579634
4611,78,9.36,1621580129,0,0,1,1621579669
4694,0,0,NULL,0,0,1,1621579787
2183,20,2.4,NULL,0,0,4,1621579848
2183,0,0,NULL,0,0,1,1621579858
4694,10,0,NULL,0,0,1,1621579865
2183,0,0,NULL,0,0,8,1621579869
2183,210.42,0,NULL,0,0,4,1621579943
2183,1033.72,124.05,NULL,0,0,4,1621580038
2183,334.97,0,NULL,0,0,4,1621580091
2183,30.16,0,NULL,0,0,4,1621580239
2183,210.42,0,NULL,0,0,4,1621580387
2183,1033.72,124.05,NULL,0,0,4,1621580441
2183,334.97,0,NULL,0,0,4,1621580498
4611,78,0,NULL,0,0,1,1621582014
4611,78,0,NULL,0,0,1,1621582284
4611,78,0,NULL,0,0,1,1621582588
4527,10,0,NULL,0,0,1,1621590250
4631,0,0,NULL,0,0,1,1621590761
2538,11,0,NULL,0,0,4,1621590795
2538,0,0,1621591386,0,0,1,1621590828
2538,11,0,NULL,0,0,1,1621591001
4527,1,0.12,1621592871,10,1.2,1,1621591457
4527,10,1.2,1621591643,0,0,2,1621591643
1276,0,0,NULL,0,0,1,1621593005
4692,11,0.88,1621593248,0,0,2,1621593248
4631,0,0,NULL,0,0,1,1621593495
4927,0,0,NULL,0,0,1,1621593620
1524,0,0,NULL,0,0,1,1621594096
4527,0,0,NULL,0,0,1,1621594500
4527,0,0,NULL,10,0,1,1621594529
4969,0,0,NULL,0,0,1,1621596111
4598,0,0,NULL,0,0,1,1621597928
4598,0,0,NULL,0,0,1,1621597961
2183,28.39,0,NULL,0,0,4,1621600015
2183,0,0,NULL,0,0,1,1621600059
2183,27,3.24,NULL,0,0,4,1621600296
2183,0,0,NULL,0,0,1,1621600315
2183,30.16,0,NULL,0,0,4,1621600482
4613,0,0,NULL,0,0,1,1621600512
2183,20,2.4,NULL,0,0,4,1621600657
2183,0,0,NULL,0,0,1,1621600670
2183,0,0,NULL,0,0,8,1621600678
2183,210.42,0,NULL,0,0,4,1621600755
2183,1033.72,124.05,NULL,0,0,4,1621600844
2183,334.97,0,NULL,0,0,4,1621600928
2183,0,0,NULL,0,0,6,1621600933
2183,334.97,0,NULL,0,0,4,1621600976
2183,729.2,87.51,NULL,0,0,6,1621600982
2183,210.42,0,NULL,0,0,4,1621601033
2183,1033.72,124.05,NULL,0,0,4,1621601084
2183,334.97,0,NULL,0,0,4,1621601132
2183,20,2.4,NULL,0,0,4,1621601217
2183,0,0,NULL,0,0,1,1621601229
2183,0,0,NULL,0,0,8,1621601242
2183,20,2.4,NULL,0,0,4,1621601291
2183,0,0,NULL,0,0,8,1621601298
2183,80,0,NULL,0,0,4,1621601364
2183,0,0,NULL,0,0,1,1621601377
1539,10,0,NULL,0,0,1,1621602448
1539,10,0,NULL,0,0,1,1621602823
4529,10,1.2,1621605671,0,0,2,1621605672
4530,10,1.2,1621605709,0,0,2,1621605709
2183,0,0,NULL,0,0,4,1621606160
2183,0,0,NULL,0,0,1,1621606177
2183,20,2.4,NULL,0,0,4,1621607244
2183,0,0,NULL,0,0,1,1621607274
2183,0,0,NULL,0,0,8,1621607289
4528,0,0,NULL,0,0,1,1621607869
2183,210.42,0,NULL,0,0,4,1621607895
4528,0,0,NULL,0,0,1,1621607920
2183,139.81,0,NULL,0,0,4,1621608207
2183,111.78,0,NULL,0,0,4,1621608684
2183,337.45,0,NULL,0,0,4,1621608860
4598,10,1.2,1621608871,0,0,2,1621608871
2183,1033.72,124.05,NULL,0,0,4,1621609016
4971,0,0,NULL,0,0,1,1621609294
2183,27,3.24,NULL,0,0,4,1621609365
2183,0,0,NULL,0,0,1,1621609371
2183,30.16,0,NULL,0,0,4,1621609483
4927,10,0,NULL,0,0,1,1621609582
2183,0,0,NULL,0,0,4,1621609610
2183,0,0,NULL,0,0,1,1621609623
2183,20,2.4,NULL,0,0,4,1621609716
2183,0,0,NULL,0,0,1,1621609726
2183,0,0,NULL,0,0,8,1621609735
2183,260.45,0,NULL,0,0,4,1621609812
4927,0,0,1621610365,10,1.2,1,1621609893
2183,797.14,95.66,NULL,0,0,4,1621609903
2183,77.36,0,NULL,0,0,4,1621609966
2183,190.12,0,NULL,0,0,6,1621609973
2183,77.36,0,NULL,0,0,4,1621610031
2183,726.81,87.22,NULL,0,0,6,1621610039
4927,10,1.2,1621610365,0,0,1,1621610056
2183,260.45,0,NULL,0,0,4,1621610097
4950,0,0,NULL,0,0,1,1621610241
2183,797.14,95.66,NULL,0,0,4,1621610263
2183,77.36,0,NULL,0,0,4,1621610362
2183,20,2.4,NULL,0,0,4,1621610485
2183,0,0,NULL,0,0,1,1621610495
2183,0,0,NULL,0,0,8,1621610507
4950,0,0,NULL,0,0,1,1621610509
2183,20,2.4,NULL,0,0,4,1621610564
2183,0,0,NULL,0,0,8,1621610570
2183,80,0,NULL,0,0,4,1621610650
2183,0,0,NULL,0,0,1,1621610678
4927,10,1.2,1621610896,10,1.2,1,1621610708
2183,177.42,0,NULL,0,0,4,1621610758
2183,46.29,5.56,NULL,0,0,4,1621610909
2183,28.39,0,NULL,0,0,4,1621611193
2183,0,0,NULL,0,0,1,1621611201
4927,0,0,NULL,0,0,1,1621611295
2183,28.39,0,NULL,0,0,4,1621611815
2183,0,0,NULL,0,0,1,1621611822
2150,0,0,NULL,0,0,1,1621611849
2183,0,0,NULL,0,0,1,1621611891
2150,0,0,NULL,0,0,1,1621611923
0,10,0,NULL,0,0,7,1621611927
2183,27,3.24,NULL,0,0,4,1621611939
2183,0,0,NULL,0,0,1,1621611945
4927,0,0,NULL,10,0,1,1621612018
2183,30.16,0,NULL,0,0,4,1621612051
4927,0,0,NULL,20,0,4,1621612090
4927,0,0,NULL,0,0,1,1621612112
2183,0,0,NULL,0,0,4,1621612183
2183,0,0,NULL,0,0,1,1621612192
2183,20,2.4,NULL,0,0,4,1621612302
2183,0,0,NULL,0,0,1,1621612313
2183,0,0,NULL,0,0,8,1621612323
2183,115.68,0,NULL,0,0,4,1621612411
2183,46.29,5.56,NULL,0,0,4,1621612496
2183,126.68,0,NULL,0,0,4,1621612559
2183,0,0,NULL,0,0,6,1621612564
2183,126.68,0,NULL,0,0,4,1621612615
2183,0,0,NULL,0,0,6,1621612619
2183,115.68,0,NULL,0,0,4,1621612670
2183,46.29,5.56,NULL,0,0,4,1621612783
2183,126.68,0,NULL,0,0,4,1621612890
2183,20,2.4,NULL,0,0,4,1621613020
2183,0,0,NULL,0,0,1,1621613032
2183,0,0,NULL,0,0,8,1621613042
2183,20,2.4,NULL,0,0,4,1621613096
2183,0,0,NULL,0,0,8,1621613103
2183,80,0,NULL,0,0,4,1621613165
2183,0,0,NULL,0,0,1,1621613187
2150,0,0,NULL,0,0,1,1621613291
2181,30,0,NULL,0,0,1,1621613375
4969,0,0,NULL,0,0,1,1621613393
4969,0,0,NULL,0,0,1,1621613845
4598,0,0,NULL,0,0,1,1621614317
4598,12,1.44,NULL,0,0,4,1621614750
4598,0,0,NULL,0,0,8,1621614758
4598,0,0,NULL,0,0,1,1621614922
4971,3.55,0,NULL,0,0,4,1621616153
5041,0,0,1621620108,0,0,1,1621619438
5040,0,0,1621620709,0,0,1,1621620433
5040,30,0,NULL,0,0,4,1621621333
5042,12.86,1.54,NULL,0,0,4,1621621578
5043,3.55,0,NULL,0,0,4,1621621983
1041,25.72,3.09,NULL,0,0,4,1621642282
2150,0,0,NULL,0,0,1,1621650947
2183,0,0,NULL,0,0,1,1621650957
2181,30,0,NULL,0,0,1,1621651061
2150,0,0,NULL,0,0,1,1621651243
2150,0,0,NULL,0,0,1,1621651385
2183,0,0,NULL,0,0,1,1621651693
0,10,0,NULL,0,0,7,1621652005
2150,0,0,NULL,0,0,1,1621652834
2150,0,0,NULL,0,0,1,1621653169
2181,30,0,NULL,0,0,1,1621658217
2181,30,0,NULL,0,0,1,1621658500
1866,11,1.32,NULL,0,0,4,1621661088
4917,11,0,NULL,0,0,1,1621661271
4917,30,0,NULL,0,0,4,1621661296
1039,11,0,NULL,19,0,4,1621661371
4527,10.65,0,NULL,0,0,4,1621665368
4611,0,0,NULL,0,0,1,1621665629
4611,0,0,NULL,0,0,1,1621665837
2183,0,0,NULL,0,0,1,1621669748
2183,24,2.88,NULL,0,0,4,1621669756
2183,0,0,NULL,0,0,1,1621669773
2150,0,0,NULL,0,0,1,1621669787
0,10,0,NULL,0,0,7,1621669817
2150,0,0,NULL,0,0,1,1621669874
2183,27.42,0,NULL,0,0,4,1621669876
2181,30,0,NULL,0,0,1,1621670006
2183,0,0,NULL,0,0,4,1621670006
2183,0,0,NULL,0,0,1,1621670027
2183,20,2.4,NULL,0,0,4,1621670141
2183,0,0,NULL,0,0,1,1621670155
2183,0,0,NULL,0,0,8,1621670163
2183,58.07,0,NULL,0,0,4,1621670245
4950,0,0,NULL,0,0,1,1621670269
2183,368,44.16,NULL,0,0,4,1621670316
2183,205.48,0,NULL,0,0,4,1621670388
2183,0,0,NULL,0,0,6,1621670391
2183,205.48,0,NULL,0,0,4,1621670446
2183,183.07,21.97,NULL,0,0,6,1621670452
2183,58.07,0,NULL,0,0,4,1621670506
2183,368,44.16,NULL,0,0,4,1621670568
4950,0,0,NULL,0,0,1,1621670617
2183,205.48,0,NULL,0,0,4,1621670636
2183,20,2.4,NULL,0,0,4,1621670721
2183,0,0,NULL,0,0,1,1621670735
2183,0,0,NULL,0,0,8,1621670751
2183,20,2.4,NULL,0,0,4,1621670821
2183,0,0,NULL,0,0,8,1621670831
2183,80,0,NULL,0,0,4,1621670901
2183,0,0,NULL,0,0,1,1621670914
2183,25.81,0,NULL,0,0,4,1621671047
2150,0,0,NULL,0,0,1,1621671055
2183,0,0,NULL,0,0,1,1621671056
2183,24,2.88,NULL,0,0,4,1621671163
2183,0,0,NULL,0,0,1,1621671170
2183,58.07,0,NULL,0,0,4,1621671311
2183,368,44.16,NULL,0,0,4,1621671397
2183,58.07,0,NULL,0,0,4,1621671493
2183,368,44.16,NULL,0,0,4,1621671557
2183,205.48,0,NULL,0,0,4,1621671650
2183,27.42,0,NULL,0,0,4,1621671866
2183,58.07,0,NULL,0,0,4,1621672051
2183,368,44.16,NULL,0,0,4,1621672137
2183,205.48,0,NULL,0,0,4,1621672205
4527,25.14,3.02,NULL,0,0,4,1621676299
5123,0,0,1621678277,0,0,1,1621677611
1854,0,0,NULL,0,0,1,1621680854
5123,11,1.32,1621686705,0,0,1,1621681820
5123,11,0,NULL,0,0,4,1621681857
5123,0,0,NULL,0,0,1,1621681888
4687,0,0,NULL,0,0,1,1621681937
4687,0,0,NULL,0,0,1,1621681954
4791,0,0,1621682386,0,0,1,1621682155
4791,0,0,1621682386,0,0,1,1621682161
5118,0,0,NULL,0,0,1,1621682620
4528,0,0,NULL,0,0,1,1621683267
1039,22,0,NULL,0,0,1,1621683313
5123,11,1.32,1621684659,0,0,1,1621684321
4790,0,0,NULL,0,0,1,1621684373
4790,0,0,NULL,0,0,1,1621684376
5117,19.36,0,NULL,0,0,4,1621684733
5118,19.36,0,NULL,0,0,4,1621685083
5118,0,0,1621685522,0,0,1,1621685083
5118,10,1.2,1621685522,0,0,1,1621685247
4527,0,0,NULL,0,0,1,1621685684
4527,0,0,NULL,0,0,1,1621685684
4527,0,0,NULL,0,0,1,1621686004
4527,0,0,NULL,0,0,1,1621686015
5123,11,1.32,NULL,0,0,4,1621688037
5123,0,0,NULL,0,0,8,1621688135
2183,25.81,0,NULL,0,0,4,1621688228
2183,0,0,NULL,0,0,1,1621688243
2150,0,0,NULL,0,0,1,1621688285
2183,0,0,NULL,0,0,1,1621688305
0,10,0,NULL,0,0,7,1621688343
2150,0,0,NULL,0,0,1,1621688366
2183,24,2.88,NULL,0,0,4,1621688387
2183,0,0,NULL,0,0,1,1621688395
2181,30,0,NULL,0,0,1,1621688475
2183,27.42,0,NULL,0,0,4,1621688499
2183,0,0,NULL,0,0,4,1621688632
2183,0,0,NULL,0,0,1,1621688645
2183,20,2.4,NULL,0,0,4,1621688734
2183,0,0,NULL,0,0,1,1621688745
2183,0,0,NULL,0,0,8,1621688753
2183,58.07,0,NULL,0,0,4,1621688833
2183,368,44.16,NULL,0,0,4,1621688916
2183,205.48,0,NULL,0,0,4,1621688983
2183,0,0,NULL,0,0,6,1621688990
2183,205.48,0,NULL,0,0,4,1621689037
2183,183.07,21.97,NULL,0,0,6,1621689042
2183,58.07,0,NULL,0,0,4,1621689088
2183,368,44.16,NULL,0,0,4,1621689146
2183,205.48,0,NULL,0,0,4,1621689207
2183,20,2.4,NULL,0,0,4,1621689282
2183,0,0,NULL,0,0,1,1621689291
2183,0,0,NULL,0,0,8,1621689298
2183,20,2.4,NULL,0,0,4,1621689347
2183,0,0,NULL,0,0,8,1621689353
2183,80,0,NULL,0,0,4,1621689408
2183,0,0,NULL,0,0,1,1621689430
2183,205.48,0,NULL,0,0,4,1621689537
2183,0,0,NULL,0,0,6,1621689541
2183,58.07,0,NULL,0,0,4,1621689595
5118,0,0,NULL,0,0,1,1621689616
2183,368,44.16,NULL,0,0,4,1621689652
2183,205.48,0,NULL,0,0,4,1621689703
2183,58.07,0,NULL,0,0,4,1621689795
2183,368,44.16,NULL,0,0,4,1621689848
2183,205.48,0,NULL,0,0,4,1621689904
4598,0,0,NULL,0,0,1,1621690916
5128,0,0,1621692142,0,0,1,1621692044
5128,0,0,1621692522,0,0,1,1621692208
5128,0,0,1621692522,0,0,1,1621692216
5128,0,0,1621693953,0,0,1,1621693234
5128,0,0,1621693953,0,0,1,1621693295
1043,10,1.2,NULL,0,0,5,1621710013
1043,10,1.2,NULL,0,0,5,1621710013
1023,12,1.44,NULL,0,0,5,1621710017
1048,10,1.2,NULL,0,0,5,1621710019
1048,10,1.2,NULL,0,0,5,1621710022
1048,10,1.2,NULL,0,0,5,1621710024
1010,15,1.8,NULL,0,0,5,1621710026
1041,10,1.2,NULL,0,0,5,1621710027
1527,234,28.08,NULL,0,0,5,1621710029
1541,10,1.2,NULL,0,0,5,1621710031
1541,10,1.2,NULL,0,0,5,1621710037
1541,10,1.2,NULL,0,0,5,1621710039
1052,10,1.2,NULL,0,0,5,1621710041
1617,33,3.96,NULL,0,0,5,1621710042
1658,10,1.2,NULL,0,0,5,1621710043
1062,80,6.4,NULL,0,0,5,1621710045
1513,10,0.8,NULL,0,0,5,1621710047
1052,10,1.2,NULL,0,0,5,1621710050
1052,10,1.2,NULL,0,0,5,1621710050
1617,33,3.96,NULL,0,0,5,1621710053
1034,19,2.28,NULL,0,0,5,1621710057
1034,19,2.28,NULL,0,0,5,1621710058
1052,10,1.2,NULL,0,0,5,1621710060
1402,34,4.08,NULL,0,0,5,1621710063
1871,15,1.8,NULL,0,0,5,1621710066
1868,20,2.4,NULL,0,0,5,1621710068
1958,20,1.6,NULL,0,0,5,1621710069
1539,20,2.4,NULL,0,0,5,1621710071
2021,10,1.2,NULL,0,0,5,1621710073
2075,10,1.2,NULL,0,0,5,1621710075
2075,10,1.2,NULL,0,0,5,1621710079
1866,10,1.2,NULL,0,0,5,1621710081
1869,12,1.44,NULL,0,0,5,1621710083
1869,12,1.44,NULL,0,0,5,1621710085
1869,12,1.44,NULL,0,0,5,1621710087
1402,34,4.08,NULL,0,0,5,1621710089
1015,99,11.88,NULL,0,0,5,1621710091
1729,20,2.4,NULL,0,0,5,1621710093
2407,11,1.32,NULL,0,0,5,1621710096
2407,1,0.12,NULL,10,1.2,5,1621710099
2691,0,0,NULL,20,2.4,5,1621710101
1276,0,0,NULL,10,1.2,5,1621710101
2513,0,0,NULL,14,1.68,5,1621710103
1012,30,3.6,NULL,0,0,5,1621710103
2183,21,2.52,NULL,0,0,5,1621710105
2183,21,2.52,NULL,0,0,5,1621710106
2183,21,2.52,NULL,0,0,5,1621710109
2183,601,72.12,NULL,0,0,5,1621710110
2183,601,72.12,NULL,0,0,5,1621710112
2183,601,72.12,NULL,0,0,5,1621710113
2183,601,72.12,NULL,0,0,5,1621710117
2183,601,72.12,NULL,0,0,5,1621710119
2183,601,72.12,NULL,0,0,5,1621710120
2183,601,72.12,NULL,0,0,5,1621710124
2183,601,72.12,NULL,0,0,5,1621710127
2183,601,72.12,NULL,0,0,5,1621710129
2183,601,72.12,NULL,0,0,5,1621710131
2183,601,72.12,NULL,0,0,5,1621710132
2183,601,72.12,NULL,0,0,5,1621710134
2183,601,72.12,NULL,0,0,5,1621710135
2183,601,72.12,NULL,0,0,5,1621710140
2183,601,72.12,NULL,0,0,5,1621710142
2183,601,72.12,NULL,0,0,5,1621710143
2183,601,72.12,NULL,0,0,5,1621710145
2183,601,72.12,NULL,0,0,5,1621710148
2183,601,72.12,NULL,0,0,5,1621710149
2183,601,72.12,NULL,0,0,5,1621710151
2183,601,72.12,NULL,0,0,5,1621710154
2183,601,72.12,NULL,0,0,5,1621710155
2183,601,72.12,NULL,0,0,5,1621710156
2183,601,72.12,NULL,0,0,5,1621710160
2183,601,72.12,NULL,0,0,5,1621710162
2183,601,72.12,NULL,0,0,5,1621710165
2183,601,72.12,NULL,0,0,5,1621710166
2183,601,72.12,NULL,0,0,5,1621710167
2183,601,72.12,NULL,0,0,5,1621710169
2183,601,72.12,NULL,0,0,5,1621710171
2183,601,72.12,NULL,0,0,5,1621710173
2183,601,72.12,NULL,0,0,5,1621710174
2183,601,72.12,NULL,0,0,5,1621710176
2183,601,72.12,NULL,0,0,5,1621710180
2183,601,72.12,NULL,0,0,5,1621710184
2183,601,72.12,NULL,0,0,5,1621710189
2183,601,72.12,NULL,0,0,5,1621710190
2183,601,72.12,NULL,0,0,5,1621710192
2183,601,72.12,NULL,0,0,5,1621710193
2183,601,72.12,NULL,0,0,5,1621710195
2183,601,72.12,NULL,0,0,5,1621710197
2183,601,72.12,NULL,0,0,5,1621710200
2183,601,72.12,NULL,0,0,5,1621710202
2183,601,72.12,NULL,0,0,5,1621710206
2183,601,72.12,NULL,0,0,5,1621710207
2183,601,72.12,NULL,0,0,5,1621710209
2183,601,72.12,NULL,0,0,5,1621710211
2183,601,72.12,NULL,0,0,5,1621710213
2183,601,72.12,NULL,0,0,5,1621710215
2183,601,72.12,NULL,0,0,5,1621710218
2183,601,72.12,NULL,0,0,5,1621710220
2183,601,72.12,NULL,0,0,5,1621710222
2183,601,72.12,NULL,0,0,5,1621710223
2183,601,72.12,NULL,0,0,5,1621710228
2183,601,72.12,NULL,0,0,5,1621710230
2183,601,72.12,NULL,0,0,5,1621710231
2183,601,72.12,NULL,0,0,5,1621710233
2183,601,72.12,NULL,0,0,5,1621710234
2183,601,72.12,NULL,0,0,5,1621710237
2183,601,72.12,NULL,0,0,5,1621710238
2183,601,72.12,NULL,0,0,5,1621710240
3867,33,2.64,NULL,0,0,5,1621710242
2183,237.78,0,NULL,0,0,5,1621710244
2183,601,72.12,NULL,0,0,5,1621710252
2183,601,72.12,NULL,0,0,5,1621710254
2183,601,72.12,NULL,0,0,5,1621710256
2183,601,72.12,NULL,0,0,5,1621710258
2407,11,1.32,NULL,0,0,5,1621710260
1402,34,4.08,NULL,0,0,5,1621710261
2691,20,2.4,NULL,0,0,5,1621710264
2183,92.03,0,NULL,0,0,5,1621710266
